,model,time,horizon,quantile,Cases
112,N-HiTS,2022-04-01,5,Cases_q0.850,5.847120475769043
113,N-HiTS,2022-05-01,6,Cases_q0.850,6.386038064956665
114,N-HiTS,2021-12-01,1,Cases_q0.900,6.88415493965149
115,N-HiTS,2022-01-01,2,Cases_q0.900,5.6730077266693115
116,N-HiTS,2022-02-01,3,Cases_q0.900,5.876261472702026
117,N-HiTS,2022-03-01,4,Cases_q0.900,6.447715711593628
118,N-HiTS,2022-04-01,5,Cases_q0.900,5.879991149902343
119,N-HiTS,2022-05-01,6,Cases_q0.900,6.7151909351348875
120,N-HiTS,2021-12-01,1,Cases_q0.950,7.255454444885253
121,N-HiTS,2022-01-01,2,Cases_q0.950,5.817788076400757
122,N-HiTS,2022-02-01,3,Cases_q0.950,7.093966364860535
123,N-HiTS,2022-03-01,4,Cases_q0.950,6.516252231597901
124,N-HiTS,2022-04-01,5,Cases_q0.950,6.67476441860199
125,N-HiTS,2022-05-01,6,Cases_q0.950,6.985804319381714
126,N-HiTS,2021-12-01,1,Cases_q0.975,7.467916870117187
127,N-HiTS,2022-01-01,2,Cases_q0.975,5.913785374164581
128,N-HiTS,2022-02-01,3,Cases_q0.975,7.324446237087249
129,N-HiTS,2022-03-01,4,Cases_q0.975,6.67752639055252
130,N-HiTS,2022-04-01,5,Cases_q0.975,7.099033069610595
131,N-HiTS,2022-05-01,6,Cases_q0.975,7.076135778427124
132,N-HiTS,2021-12-01,1,Cases_q0.990,7.6090900468826295
133,N-HiTS,2022-01-01,2,Cases_q0.990,6.087584972381592
134,N-HiTS,2022-02-01,3,Cases_q0.990,7.4028986120224
135,N-HiTS,2022-03-01,4,Cases_q0.990,7.009737491607666
136,N-HiTS,2022-04-01,5,Cases_q0.990,7.2147346782684325
137,N-HiTS,2022-05-01,6,Cases_q0.990,7.191134152412414
0,N-HiTS,2022-01-01,1,Cases_q0.010,3.6224422359466555
1,N-HiTS,2022-02-01,2,Cases_q0.010,4.5896408653259275
2,N-HiTS,2022-03-01,3,Cases_q0.010,4.147730891704559
3,N-HiTS,2022-04-01,4,Cases_q0.010,3.2341239786148073
4,N-HiTS,2022-05-01,5,Cases_q0.010,4.051223945617676
5,N-HiTS,2022-06-01,6,Cases_q0.010,2.982312951087952
6,N-HiTS,2022-01-01,1,Cases_q0.025,4.49608553647995
7,N-HiTS,2022-02-01,2,Cases_q0.025,4.612117147445678
8,N-HiTS,2022-03-01,3,Cases_q0.025,4.838787603378296
9,N-HiTS,2022-04-01,4,Cases_q0.025,3.9067968130111694
10,N-HiTS,2022-05-01,5,Cases_q0.025,4.099986553192139
11,N-HiTS,2022-06-01,6,Cases_q0.025,4.37100841999054
12,N-HiTS,2022-01-01,1,Cases_q0.050,4.884978604316712
13,N-HiTS,2022-02-01,2,Cases_q0.050,4.645857882499695
14,N-HiTS,2022-03-01,3,Cases_q0.050,4.951101541519165
15,N-HiTS,2022-04-01,4,Cases_q0.050,4.304007124900818
16,N-HiTS,2022-05-01,5,Cases_q0.050,4.548573684692383
17,N-HiTS,2022-06-01,6,Cases_q0.050,5.590224862098694
18,N-HiTS,2022-01-01,1,Cases_q0.100,4.936560010910034
19,N-HiTS,2022-02-01,2,Cases_q0.100,4.754208374023437
20,N-HiTS,2022-03-01,3,Cases_q0.100,5.106365776062011
21,N-HiTS,2022-04-01,4,Cases_q0.100,4.498834133148193
22,N-HiTS,2022-05-01,5,Cases_q0.100,5.430548763275146
23,N-HiTS,2022-06-01,6,Cases_q0.100,6.178481912612915
24,N-HiTS,2022-01-01,1,Cases_q0.150,5.035007333755493
25,N-HiTS,2022-02-01,2,Cases_q0.150,4.889442276954651
26,N-HiTS,2022-03-01,3,Cases_q0.150,5.154104876518249
27,N-HiTS,2022-04-01,4,Cases_q0.150,4.6896377325057985
28,N-HiTS,2022-05-01,5,Cases_q0.150,5.659401559829712
29,N-HiTS,2022-06-01,6,Cases_q0.150,6.240724873542786
30,N-HiTS,2022-01-01,1,Cases_q0.200,5.189682292938232
31,N-HiTS,2022-02-01,2,Cases_q0.200,4.94428129196167
32,N-HiTS,2022-03-01,3,Cases_q0.200,5.189692687988281
33,N-HiTS,2022-04-01,4,Cases_q0.200,4.850154304504395
34,N-HiTS,2022-05-01,5,Cases_q0.200,5.939914608001709
35,N-HiTS,2022-06-01,6,Cases_q0.200,6.300874996185303
36,N-HiTS,2022-01-01,1,Cases_q0.250,5.300261378288269
37,N-HiTS,2022-02-01,2,Cases_q0.250,5.015361905097961
38,N-HiTS,2022-03-01,3,Cases_q0.250,5.237441420555115
39,N-HiTS,2022-04-01,4,Cases_q0.250,4.913228869438171
40,N-HiTS,2022-05-01,5,Cases_q0.250,5.977481484413147
41,N-HiTS,2022-06-01,6,Cases_q0.250,6.382826566696167
42,N-HiTS,2022-01-01,1,Cases_q0.300,5.394652891159057
43,N-HiTS,2022-02-01,2,Cases_q0.300,5.26377501487732
44,N-HiTS,2022-03-01,3,Cases_q0.300,5.288387823104858
45,N-HiTS,2022-04-01,4,Cases_q0.300,5.191745233535767
46,N-HiTS,2022-05-01,5,Cases_q0.300,6.0181958198547365
47,N-HiTS,2022-06-01,6,Cases_q0.300,6.4586461067199705
48,N-HiTS,2022-01-01,1,Cases_q0.350,5.467799973487854
49,N-HiTS,2022-02-01,2,Cases_q0.350,5.308775591850281
50,N-HiTS,2022-03-01,3,Cases_q0.350,5.346867322921753
51,N-HiTS,2022-04-01,4,Cases_q0.350,5.85217432975769
52,N-HiTS,2022-05-01,5,Cases_q0.350,6.056140494346619
53,N-HiTS,2022-06-01,6,Cases_q0.350,6.5740947961807255
54,N-HiTS,2022-01-01,1,Cases_q0.400,5.529594135284424
55,N-HiTS,2022-02-01,2,Cases_q0.400,5.599669361114502
56,N-HiTS,2022-03-01,3,Cases_q0.400,5.446052360534668
57,N-HiTS,2022-04-01,4,Cases_q0.400,6.083512210845948
58,N-HiTS,2022-05-01,5,Cases_q0.400,6.0900345802307125
59,N-HiTS,2022-06-01,6,Cases_q0.400,6.726410388946533
60,N-HiTS,2022-01-01,1,Cases_q0.450,5.735997223854065
61,N-HiTS,2022-02-01,2,Cases_q0.450,5.638668179512024
62,N-HiTS,2022-03-01,3,Cases_q0.450,5.51045606136322
63,N-HiTS,2022-04-01,4,Cases_q0.450,6.32497136592865
64,N-HiTS,2022-05-01,5,Cases_q0.450,6.119092917442321
65,N-HiTS,2022-06-01,6,Cases_q0.450,6.8613324642181395
66,N-HiTS,2022-01-01,1,Cases_q0.500,5.780291318893433
67,N-HiTS,2022-02-01,2,Cases_q0.500,5.659056663513184
68,N-HiTS,2022-03-01,3,Cases_q0.500,5.580886125564575
69,N-HiTS,2022-04-01,4,Cases_q0.500,6.53369402885437
70,N-HiTS,2022-05-01,5,Cases_q0.500,6.14015007019043
71,N-HiTS,2022-06-01,6,Cases_q0.500,6.891995906829834
72,N-HiTS,2022-01-01,1,Cases_q0.550,5.818832445144653
73,N-HiTS,2022-02-01,2,Cases_q0.550,5.685765790939331
74,N-HiTS,2022-03-01,3,Cases_q0.550,5.823321056365967
75,N-HiTS,2022-04-01,4,Cases_q0.550,6.6444631814956665
76,N-HiTS,2022-05-01,5,Cases_q0.550,6.18523530960083
77,N-HiTS,2022-06-01,6,Cases_q0.550,6.932696723937989
78,N-HiTS,2022-01-01,1,Cases_q0.600,5.907581520080567
79,N-HiTS,2022-02-01,2,Cases_q0.600,5.726059532165527
80,N-HiTS,2022-03-01,3,Cases_q0.600,6.1348625183105465
81,N-HiTS,2022-04-01,4,Cases_q0.600,6.723306179046631
82,N-HiTS,2022-05-01,5,Cases_q0.600,6.292513370513916
83,N-HiTS,2022-06-01,6,Cases_q0.600,6.980941486358643
84,N-HiTS,2022-01-01,1,Cases_q0.650,6.362921833992004
85,N-HiTS,2022-02-01,2,Cases_q0.650,5.764572095870972
86,N-HiTS,2022-03-01,3,Cases_q0.650,6.612533235549927
87,N-HiTS,2022-04-01,4,Cases_q0.650,6.863606405258179
88,N-HiTS,2022-05-01,5,Cases_q0.650,6.535240697860718
89,N-HiTS,2022-06-01,6,Cases_q0.650,7.039950489997864
90,N-HiTS,2022-01-01,1,Cases_q0.700,6.604666757583618
91,N-HiTS,2022-02-01,2,Cases_q0.700,5.895850992202758
92,N-HiTS,2022-03-01,3,Cases_q0.700,6.638250780105591
93,N-HiTS,2022-04-01,4,Cases_q0.700,6.915024995803833
94,N-HiTS,2022-05-01,5,Cases_q0.700,6.66389889717102
95,N-HiTS,2022-06-01,6,Cases_q0.700,7.108519220352173
96,N-HiTS,2022-01-01,1,Cases_q0.750,6.618121981620789
97,N-HiTS,2022-02-01,2,Cases_q0.750,5.9582682847976685
98,N-HiTS,2022-03-01,3,Cases_q0.750,6.746607184410095
99,N-HiTS,2022-04-01,4,Cases_q0.750,6.9810792207717896
100,N-HiTS,2022-05-01,5,Cases_q0.750,6.9336525201797485
101,N-HiTS,2022-06-01,6,Cases_q0.750,7.168435454368591
102,N-HiTS,2022-01-01,1,Cases_q0.800,6.618784332275391
103,N-HiTS,2022-02-01,2,Cases_q0.800,6.019924640655518
104,N-HiTS,2022-03-01,3,Cases_q0.800,6.7957464218139645
105,N-HiTS,2022-04-01,4,Cases_q0.800,7.0131243705749515
106,N-HiTS,2022-05-01,5,Cases_q0.800,7.027342128753662
107,N-HiTS,2022-06-01,6,Cases_q0.800,7.346568965911866
108,N-HiTS,2022-01-01,1,Cases_q0.850,6.633074831962586
109,N-HiTS,2022-02-01,2,Cases_q0.850,6.33908143043518
110,N-HiTS,2022-03-01,3,Cases_q0.850,6.83779513835907
111,N-HiTS,2022-04-01,4,Cases_q0.850,7.060642743110657
112,N-HiTS,2022-05-01,5,Cases_q0.850,7.179779672622681
113,N-HiTS,2022-06-01,6,Cases_q0.850,7.590808916091919
114,N-HiTS,2022-01-01,1,Cases_q0.900,6.6727667331695555
115,N-HiTS,2022-02-01,2,Cases_q0.900,6.519660043716431
116,N-HiTS,2022-03-01,3,Cases_q0.900,6.882800626754761
117,N-HiTS,2022-04-01,4,Cases_q0.900,7.079287338256836
118,N-HiTS,2022-05-01,5,Cases_q0.900,7.319576787948608
119,N-HiTS,2022-06-01,6,Cases_q0.900,7.618652296066284
120,N-HiTS,2022-01-01,1,Cases_q0.950,6.720042705535889
121,N-HiTS,2022-02-01,2,Cases_q0.950,7.627533268928527
122,N-HiTS,2022-03-01,3,Cases_q0.950,7.041256308555603
123,N-HiTS,2022-04-01,4,Cases_q0.950,7.259697484970093
124,N-HiTS,2022-05-01,5,Cases_q0.950,8.132431316375731
125,N-HiTS,2022-06-01,6,Cases_q0.950,7.96129696369171
126,N-HiTS,2022-01-01,1,Cases_q0.975,6.82997087240219
127,N-HiTS,2022-02-01,2,Cases_q0.975,8.029581689834593
128,N-HiTS,2022-03-01,3,Cases_q0.975,7.303386902809143
129,N-HiTS,2022-04-01,4,Cases_q0.975,7.401524412631988
130,N-HiTS,2022-05-01,5,Cases_q0.975,8.543914365768433
131,N-HiTS,2022-06-01,6,Cases_q0.975,8.43163526058197
132,N-HiTS,2022-01-01,1,Cases_q0.990,7.1899733543396
133,N-HiTS,2022-02-01,2,Cases_q0.990,8.511536846160888
134,N-HiTS,2022-03-01,3,Cases_q0.990,7.466163158416748
135,N-HiTS,2022-04-01,4,Cases_q0.990,7.4305267333984375
136,N-HiTS,2022-05-01,5,Cases_q0.990,8.608747444152833
137,N-HiTS,2022-06-01,6,Cases_q0.990,8.580305099487305
0,N-HiTS,2022-02-01,1,Cases_q0.010,3.2398552894592285
1,N-HiTS,2022-03-01,2,Cases_q0.010,1.9906746435165406
2,N-HiTS,2022-04-01,3,Cases_q0.010,2.543724536895752
3,N-HiTS,2022-05-01,4,Cases_q0.010,2.665631914138794
4,N-HiTS,2022-06-01,5,Cases_q0.010,3.7965590953826904
5,N-HiTS,2022-07-01,6,Cases_q0.010,3.5530232119560243
6,N-HiTS,2022-02-01,1,Cases_q0.025,3.518867951631546
7,N-HiTS,2022-03-01,2,Cases_q0.025,3.4456497907638552
8,N-HiTS,2022-04-01,3,Cases_q0.025,3.4425195872783663
9,N-HiTS,2022-05-01,4,Cases_q0.025,2.919939762353897
10,N-HiTS,2022-06-01,5,Cases_q0.025,4.122385954856873
11,N-HiTS,2022-07-01,6,Cases_q0.025,3.759930342435837
12,N-HiTS,2022-02-01,1,Cases_q0.050,4.110569643974304
13,N-HiTS,2022-03-01,2,Cases_q0.050,5.10804009437561
14,N-HiTS,2022-04-01,3,Cases_q0.050,3.628464674949646
15,N-HiTS,2022-05-01,4,Cases_q0.050,3.427997422218323
16,N-HiTS,2022-06-01,5,Cases_q0.050,5.780765247344971
17,N-HiTS,2022-07-01,6,Cases_q0.050,4.02964448928833
18,N-HiTS,2022-02-01,1,Cases_q0.100,4.610983800888062
19,N-HiTS,2022-03-01,2,Cases_q0.100,5.473046159744262
20,N-HiTS,2022-04-01,3,Cases_q0.100,5.222541761398316
21,N-HiTS,2022-05-01,4,Cases_q0.100,4.388055467605591
22,N-HiTS,2022-06-01,5,Cases_q0.100,6.193439102172851
23,N-HiTS,2022-07-01,6,Cases_q0.100,4.628927040100098
24,N-HiTS,2022-02-01,1,Cases_q0.150,5.063848853111267
25,N-HiTS,2022-03-01,2,Cases_q0.150,5.551264047622681
26,N-HiTS,2022-04-01,3,Cases_q0.150,5.437460708618164
27,N-HiTS,2022-05-01,4,Cases_q0.150,5.242266297340393
28,N-HiTS,2022-06-01,5,Cases_q0.150,6.328609943389893
29,N-HiTS,2022-07-01,6,Cases_q0.150,6.458565306663513
30,N-HiTS,2022-02-01,1,Cases_q0.200,5.153268527984619
31,N-HiTS,2022-03-01,2,Cases_q0.200,5.600221252441406
32,N-HiTS,2022-04-01,3,Cases_q0.200,5.53921365737915
33,N-HiTS,2022-05-01,4,Cases_q0.200,5.854898166656494
34,N-HiTS,2022-06-01,5,Cases_q0.200,6.376041221618652
35,N-HiTS,2022-07-01,6,Cases_q0.200,6.62459020614624
36,N-HiTS,2022-02-01,1,Cases_q0.250,5.205761551856995
37,N-HiTS,2022-03-01,2,Cases_q0.250,5.62127411365509
38,N-HiTS,2022-04-01,3,Cases_q0.250,5.688291907310486
39,N-HiTS,2022-05-01,4,Cases_q0.250,6.080449342727661
40,N-HiTS,2022-06-01,5,Cases_q0.250,6.4089401960372925
41,N-HiTS,2022-07-01,6,Cases_q0.250,6.695257663726807
42,N-HiTS,2022-02-01,1,Cases_q0.300,5.23072361946106
43,N-HiTS,2022-03-01,2,Cases_q0.300,5.640746688842773
44,N-HiTS,2022-04-01,3,Cases_q0.300,5.7515294551849365
45,N-HiTS,2022-05-01,4,Cases_q0.300,6.223673725128174
46,N-HiTS,2022-06-01,5,Cases_q0.300,6.452758836746216
47,N-HiTS,2022-07-01,6,Cases_q0.300,6.813628435134888
48,N-HiTS,2022-02-01,1,Cases_q0.350,5.277406311035156
49,N-HiTS,2022-03-01,2,Cases_q0.350,5.68050103187561
50,N-HiTS,2022-04-01,3,Cases_q0.350,5.839235401153564
51,N-HiTS,2022-05-01,4,Cases_q0.350,6.298745441436767
52,N-HiTS,2022-06-01,5,Cases_q0.350,6.516425633430481
53,N-HiTS,2022-07-01,6,Cases_q0.350,6.873741507530212
54,N-HiTS,2022-02-01,1,Cases_q0.400,5.325664520263672
55,N-HiTS,2022-03-01,2,Cases_q0.400,5.7367377281188965
56,N-HiTS,2022-04-01,3,Cases_q0.400,5.925374507904053
57,N-HiTS,2022-05-01,4,Cases_q0.400,6.33889741897583
58,N-HiTS,2022-06-01,5,Cases_q0.400,6.584164619445801
59,N-HiTS,2022-07-01,6,Cases_q0.400,6.891232109069824
60,N-HiTS,2022-02-01,1,Cases_q0.450,5.369762682914734
61,N-HiTS,2022-03-01,2,Cases_q0.450,5.784313368797302
62,N-HiTS,2022-04-01,3,Cases_q0.450,6.2626043319702145
63,N-HiTS,2022-05-01,4,Cases_q0.450,6.386508655548096
64,N-HiTS,2022-06-01,5,Cases_q0.450,6.691269040107727
65,N-HiTS,2022-07-01,6,Cases_q0.450,6.938169264793396
66,N-HiTS,2022-02-01,1,Cases_q0.500,5.3942790031433105
67,N-HiTS,2022-03-01,2,Cases_q0.500,5.892668724060059
68,N-HiTS,2022-04-01,3,Cases_q0.500,6.312237739562988
69,N-HiTS,2022-05-01,4,Cases_q0.500,6.473407506942749
70,N-HiTS,2022-06-01,5,Cases_q0.500,6.750728130340576
71,N-HiTS,2022-07-01,6,Cases_q0.500,6.982376337051392
72,N-HiTS,2022-02-01,1,Cases_q0.550,5.418555784225464
73,N-HiTS,2022-03-01,2,Cases_q0.550,6.068135499954224
74,N-HiTS,2022-04-01,3,Cases_q0.550,6.356746768951416
75,N-HiTS,2022-05-01,4,Cases_q0.550,6.618164443969727
76,N-HiTS,2022-06-01,5,Cases_q0.550,6.7774893045425415
77,N-HiTS,2022-07-01,6,Cases_q0.550,7.034180283546448
78,N-HiTS,2022-02-01,1,Cases_q0.600,5.444776153564453
79,N-HiTS,2022-03-01,2,Cases_q0.600,6.158981132507324
80,N-HiTS,2022-04-01,3,Cases_q0.600,6.394283580780029
81,N-HiTS,2022-05-01,4,Cases_q0.600,6.760557556152344
82,N-HiTS,2022-06-01,5,Cases_q0.600,6.808900928497314
83,N-HiTS,2022-07-01,6,Cases_q0.600,7.073189544677734
84,N-HiTS,2022-02-01,1,Cases_q0.650,5.474735403060913
85,N-HiTS,2022-03-01,2,Cases_q0.650,6.2307898044586185
86,N-HiTS,2022-04-01,3,Cases_q0.650,6.418161940574646
87,N-HiTS,2022-05-01,4,Cases_q0.650,6.878544783592224
88,N-HiTS,2022-06-01,5,Cases_q0.650,6.883895802497864
89,N-HiTS,2022-07-01,6,Cases_q0.650,7.1167439937591555
90,N-HiTS,2022-02-01,1,Cases_q0.700,5.489964437484741
91,N-HiTS,2022-03-01,2,Cases_q0.700,6.414309692382813
92,N-HiTS,2022-04-01,3,Cases_q0.700,6.437397098541259
93,N-HiTS,2022-05-01,4,Cases_q0.700,6.966605997085571
94,N-HiTS,2022-06-01,5,Cases_q0.700,7.104351329803467
95,N-HiTS,2022-07-01,6,Cases_q0.700,7.2344505310058596
96,N-HiTS,2022-02-01,1,Cases_q0.750,5.567098617553711
97,N-HiTS,2022-03-01,2,Cases_q0.750,6.563178181648254
98,N-HiTS,2022-04-01,3,Cases_q0.750,6.484996199607849
99,N-HiTS,2022-05-01,4,Cases_q0.750,7.064428448677063
100,N-HiTS,2022-06-01,5,Cases_q0.750,7.1503236293792725
101,N-HiTS,2022-07-01,6,Cases_q0.750,7.257255911827087
102,N-HiTS,2022-02-01,1,Cases_q0.800,5.785605239868165
103,N-HiTS,2022-03-01,2,Cases_q0.800,6.715406227111816
104,N-HiTS,2022-04-01,3,Cases_q0.800,6.586183547973633
105,N-HiTS,2022-05-01,4,Cases_q0.800,7.1550616264343265
106,N-HiTS,2022-06-01,5,Cases_q0.800,7.186107254028321
107,N-HiTS,2022-07-01,6,Cases_q0.800,7.31285400390625
108,N-HiTS,2022-02-01,1,Cases_q0.850,5.988896298408508
109,N-HiTS,2022-03-01,2,Cases_q0.850,6.776934170722962
110,N-HiTS,2022-04-01,3,Cases_q0.850,6.740276837348938
111,N-HiTS,2022-05-01,4,Cases_q0.850,7.256311774253845
112,N-HiTS,2022-06-01,5,Cases_q0.850,7.235896396636963
113,N-HiTS,2022-07-01,6,Cases_q0.850,7.378811025619507
114,N-HiTS,2022-02-01,1,Cases_q0.900,6.252333545684815
115,N-HiTS,2022-03-01,2,Cases_q0.900,6.820990991592407
116,N-HiTS,2022-04-01,3,Cases_q0.900,6.918633604049683
117,N-HiTS,2022-05-01,4,Cases_q0.900,7.310789585113525
118,N-HiTS,2022-06-01,5,Cases_q0.900,7.390610790252685
119,N-HiTS,2022-07-01,6,Cases_q0.900,7.460540771484375
120,N-HiTS,2022-02-01,1,Cases_q0.950,6.414526081085205
121,N-HiTS,2022-03-01,2,Cases_q0.950,6.862062978744507
122,N-HiTS,2022-04-01,3,Cases_q0.950,7.579900789260864
123,N-HiTS,2022-05-01,4,Cases_q0.950,7.320977139472961
124,N-HiTS,2022-06-01,5,Cases_q0.950,7.853982853889461
125,N-HiTS,2022-07-01,6,Cases_q0.950,7.53526086807251
126,N-HiTS,2022-02-01,1,Cases_q0.975,6.520492506027222
127,N-HiTS,2022-03-01,2,Cases_q0.975,6.889536535739898
128,N-HiTS,2022-04-01,3,Cases_q0.975,7.5846338152885435
129,N-HiTS,2022-05-01,4,Cases_q0.975,7.466550052165984
130,N-HiTS,2022-06-01,5,Cases_q0.975,8.147797989845277
131,N-HiTS,2022-07-01,6,Cases_q0.975,7.743966913223265
132,N-HiTS,2022-02-01,1,Cases_q0.990,6.563653750419617
133,N-HiTS,2022-03-01,2,Cases_q0.990,6.92020800113678
134,N-HiTS,2022-04-01,3,Cases_q0.990,7.722736930847168
135,N-HiTS,2022-05-01,4,Cases_q0.990,7.902099471092224
136,N-HiTS,2022-06-01,5,Cases_q0.990,8.440586032867431
137,N-HiTS,2022-07-01,6,Cases_q0.990,8.352681159973145
0,N-HiTS,2022-03-01,1,Cases_q0.010,3.548772566318512
1,N-HiTS,2022-04-01,2,Cases_q0.010,1.0243831539154054
2,N-HiTS,2022-05-01,3,Cases_q0.010,4.027427830696106
3,N-HiTS,2022-06-01,4,Cases_q0.010,4.567765069007874
4,N-HiTS,2022-07-01,5,Cases_q0.010,3.111798334121704
5,N-HiTS,2022-08-01,6,Cases_q0.010,5.386734962463379
6,N-HiTS,2022-03-01,1,Cases_q0.025,5.172158801555634
7,N-HiTS,2022-04-01,2,Cases_q0.025,3.0073413431644447
8,N-HiTS,2022-05-01,3,Cases_q0.025,4.619256377220154
9,N-HiTS,2022-06-01,4,Cases_q0.025,4.8470405578613285
10,N-HiTS,2022-07-01,5,Cases_q0.025,4.532355046272278
11,N-HiTS,2022-08-01,6,Cases_q0.025,5.8090559363365175
12,N-HiTS,2022-03-01,1,Cases_q0.050,5.196098637580872
13,N-HiTS,2022-04-01,2,Cases_q0.050,3.77711660861969
14,N-HiTS,2022-05-01,3,Cases_q0.050,4.986286187171936
15,N-HiTS,2022-06-01,4,Cases_q0.050,4.913513350486755
16,N-HiTS,2022-07-01,5,Cases_q0.050,5.244713664054871
17,N-HiTS,2022-08-01,6,Cases_q0.050,5.988667321205139
18,N-HiTS,2022-03-01,1,Cases_q0.100,5.265422391891479
19,N-HiTS,2022-04-01,2,Cases_q0.100,3.8232181072235107
20,N-HiTS,2022-05-01,3,Cases_q0.100,5.226945781707764
21,N-HiTS,2022-06-01,4,Cases_q0.100,4.93678731918335
22,N-HiTS,2022-07-01,5,Cases_q0.100,5.3010776996612545
23,N-HiTS,2022-08-01,6,Cases_q0.100,6.334526014328003
24,N-HiTS,2022-03-01,1,Cases_q0.150,5.343095493316651
25,N-HiTS,2022-04-01,2,Cases_q0.150,3.9154217720031737
26,N-HiTS,2022-05-01,3,Cases_q0.150,5.3496804475784305
27,N-HiTS,2022-06-01,4,Cases_q0.150,4.956206464767456
28,N-HiTS,2022-07-01,5,Cases_q0.150,5.334073376655579
29,N-HiTS,2022-08-01,6,Cases_q0.150,6.4022197961807255
30,N-HiTS,2022-03-01,1,Cases_q0.200,5.4075969696044925
31,N-HiTS,2022-04-01,2,Cases_q0.200,4.558331394195557
32,N-HiTS,2022-05-01,3,Cases_q0.200,5.454161643981934
33,N-HiTS,2022-06-01,4,Cases_q0.200,4.991088199615478
34,N-HiTS,2022-07-01,5,Cases_q0.200,5.47202091217041
35,N-HiTS,2022-08-01,6,Cases_q0.200,6.425083065032959
36,N-HiTS,2022-03-01,1,Cases_q0.250,5.455839514732361
37,N-HiTS,2022-04-01,2,Cases_q0.250,4.619555950164795
38,N-HiTS,2022-05-01,3,Cases_q0.250,5.505107998847961
39,N-HiTS,2022-06-01,4,Cases_q0.250,5.379045844078064
40,N-HiTS,2022-07-01,5,Cases_q0.250,5.596208930015564
41,N-HiTS,2022-08-01,6,Cases_q0.250,6.4371033906936646
42,N-HiTS,2022-03-01,1,Cases_q0.300,5.536282777786255
43,N-HiTS,2022-04-01,2,Cases_q0.300,4.816063642501831
44,N-HiTS,2022-05-01,3,Cases_q0.300,5.772110033035278
45,N-HiTS,2022-06-01,4,Cases_q0.300,5.70240330696106
46,N-HiTS,2022-07-01,5,Cases_q0.300,5.671750259399414
47,N-HiTS,2022-08-01,6,Cases_q0.300,6.447736167907715
48,N-HiTS,2022-03-01,1,Cases_q0.350,5.636629891395569
49,N-HiTS,2022-04-01,2,Cases_q0.350,4.997783493995667
50,N-HiTS,2022-05-01,3,Cases_q0.350,5.877303910255432
51,N-HiTS,2022-06-01,4,Cases_q0.350,5.838359379768372
52,N-HiTS,2022-07-01,5,Cases_q0.350,6.037182331085205
53,N-HiTS,2022-08-01,6,Cases_q0.350,6.469141721725464
54,N-HiTS,2022-03-01,1,Cases_q0.400,5.753546524047851
55,N-HiTS,2022-04-01,2,Cases_q0.400,5.126307106018067
56,N-HiTS,2022-05-01,3,Cases_q0.400,5.98395471572876
57,N-HiTS,2022-06-01,4,Cases_q0.400,5.920094203948975
58,N-HiTS,2022-07-01,5,Cases_q0.400,6.281654930114746
59,N-HiTS,2022-08-01,6,Cases_q0.400,6.492079162597657
60,N-HiTS,2022-03-01,1,Cases_q0.450,5.859980773925781
61,N-HiTS,2022-04-01,2,Cases_q0.450,5.305959630012512
62,N-HiTS,2022-05-01,3,Cases_q0.450,6.063002896308899
63,N-HiTS,2022-06-01,4,Cases_q0.450,5.983095908164978
64,N-HiTS,2022-07-01,5,Cases_q0.450,6.308666038513183
65,N-HiTS,2022-08-01,6,Cases_q0.450,6.53987865447998
66,N-HiTS,2022-03-01,1,Cases_q0.500,5.926355838775635
67,N-HiTS,2022-04-01,2,Cases_q0.500,5.625523328781128
68,N-HiTS,2022-05-01,3,Cases_q0.500,6.203290939331055
69,N-HiTS,2022-06-01,4,Cases_q0.500,6.327910900115967
70,N-HiTS,2022-07-01,5,Cases_q0.500,6.327660799026489
71,N-HiTS,2022-08-01,6,Cases_q0.500,6.649079084396362
72,N-HiTS,2022-03-01,1,Cases_q0.550,5.962502026557923
73,N-HiTS,2022-04-01,2,Cases_q0.550,5.641417908668518
74,N-HiTS,2022-05-01,3,Cases_q0.550,6.344209241867065
75,N-HiTS,2022-06-01,4,Cases_q0.550,6.45540132522583
76,N-HiTS,2022-07-01,5,Cases_q0.550,6.35933895111084
77,N-HiTS,2022-08-01,6,Cases_q0.550,6.732317185401917
78,N-HiTS,2022-03-01,1,Cases_q0.600,6.012340259552002
79,N-HiTS,2022-04-01,2,Cases_q0.600,5.75057315826416
80,N-HiTS,2022-05-01,3,Cases_q0.600,6.437264537811279
81,N-HiTS,2022-06-01,4,Cases_q0.600,6.528902912139893
82,N-HiTS,2022-07-01,5,Cases_q0.600,6.393647766113281
83,N-HiTS,2022-08-01,6,Cases_q0.600,6.933343982696533
84,N-HiTS,2022-03-01,1,Cases_q0.650,6.017958354949951
85,N-HiTS,2022-04-01,2,Cases_q0.650,5.9581539869308475
86,N-HiTS,2022-05-01,3,Cases_q0.650,6.4758535861969
87,N-HiTS,2022-06-01,4,Cases_q0.650,6.673713278770447
88,N-HiTS,2022-07-01,5,Cases_q0.650,6.745818018913269
89,N-HiTS,2022-08-01,6,Cases_q0.650,6.979360580444336
90,N-HiTS,2022-03-01,1,Cases_q0.700,6.040301895141601
91,N-HiTS,2022-04-01,2,Cases_q0.700,6.06570873260498
92,N-HiTS,2022-05-01,3,Cases_q0.700,6.51358323097229
93,N-HiTS,2022-06-01,4,Cases_q0.700,6.822773265838623
94,N-HiTS,2022-07-01,5,Cases_q0.700,6.928125715255737
